price,propertyAddress,typeOfProperty,noOfBeds,foundFloorPlanImage,mapLocation,area,priceRank,areaRank,Rank Sum
525000.0,"Woodpecker Close, Harrow Weald",Terraced,×3,https://media.rightmove.co.uk/dir/70k/69686/124761782/69686_102800003870_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/124761782#/map?channel=RES_BUY,773.0,41.5,180.0,221.5
575000.0,"Walton Avenue, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/16k/15002/124479014/15002_103358006493_FLP_00_0000.png,https://www.rightmove.co.uk/properties/124479014#/map?channel=RES_BUY,926.0,91.5,130.5,222.0
695000.0,"Charmian Avenue, Stanmore, Middlesex, HA7",Semi-Detached,×4,https://media.rightmove.co.uk/dir/173k/172868/127717736/172868_STN220403_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127717736#/map?channel=RES_BUY,1642.0,221.0,1.0,222.0
625000.0,"Oxford Road, Harrow, HA1 4JH",End of Terrace,×3,https://media.rightmove.co.uk/dir/7k/6116/125765519/6116_101374007756_FLP_00_0000.png,https://www.rightmove.co.uk/properties/125765519#/map?channel=RES_BUY,1118.0,152.5,70.0,222.5
525000.0,"Adderley Road, Harrow Weald",Terraced,×3,https://media.rightmove.co.uk/dir/70k/69686/126901925/69686_102800003925_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126901925#/map?channel=RES_BUY,767.0,41.5,182.0,223.5
650000.0,"Kenton Lane, Harrow, HA3",House,×3,https://media.rightmove.co.uk/dir/239k/238889/128029919/238889_31868617_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128029919#/map?channel=RES_BUY,1247.0,186.5,39.0,225.5
585000.0,"Bellamy Drive, Stanmore, Middlesex, HA7",Semi-Detached,×3,https://media.rightmove.co.uk/dir/173k/172868/124413521/172868_STN220282_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/124413521#/map?channel=RES_BUY,955.0,105.0,122.0,227.0
525000.0,"The Chase, Pinner, Greater London, HA5",Terraced,×2,https://media.rightmove.co.uk/dir/15k/14825/128451635/14825_HAR220285_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128451635#/map?channel=RES_BUY,739.0,41.5,186.0,227.5
550000.0,"Pinner Green, Pinner, Middx, HA5",Terraced,×2,https://media.rightmove.co.uk/dir/15k/14825/85342083/14825_HAR220320_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/85342083#/map?channel=RES_BUY,820.0,65.0,165.5,230.5
684950.0,"Malvern Avenue, Harrow, HA2",End of Terrace,×4,https://media.rightmove.co.uk/dir/56k/55185/127649249/55185_23164784_FLP_00_0000.png,https://www.rightmove.co.uk/properties/127649249#/map?channel=RES_BUY,1369.6,214.0,17.0,231.0
509950.0,"Nelson Road,  Harrow on the Hill, HA1",Terraced,×2,https://media.rightmove.co.uk/dir/15k/14627/118737356/14627_2341_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/118737356#/map?channel=RES_BUY,632.0,29.0,202.0,231.0
675000.0,"Old Church Lane, Stanmore, Middlesex, HA7",End of Terrace,×3,https://media.rightmove.co.uk/dir/173k/172868/128233784/172868_STN220196_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128233784#/map?channel=RES_BUY,1306.0,206.5,26.0,232.5
585000.0,"Kings Road, Harrow",Terraced,×3,https://media.rightmove.co.uk/dir/157k/156206/126151349/156206_11515445_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126151349#/map?channel=RES_BUY,933.0,105.0,127.5,232.5
675000.0,"Newquay Crescent, Harrow, Middlesex, HA2",Semi-Detached,×4,https://media.rightmove.co.uk/dir/11k/10776/85306455/10776_HAR211227_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/85306455#/map?channel=RES_BUY,1305.0,206.5,27.0,233.5
675000.0,"Fairway Avenue, Kingsbury, London, NW9",Semi-Detached,×5,https://media.rightmove.co.uk/dir/224k/223670/127370375/223670_ACR220152_FLP_00_0001.jpeg,https://www.rightmove.co.uk/properties/127370375#/map?channel=RES_BUY,1302.0,206.5,28.0,234.5
565000.0,"The Heights, Northolt",Semi-Detached,×3,https://media.rightmove.co.uk/dir/52k/51389/127424597/51389_11685316_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127424597#/map?channel=RES_BUY,850.0,78.0,157.0,235.0
550000.0,"Kings Road, Harrow, HA2",Terraced,×3,https://media.rightmove.co.uk/dir/56k/55185/127499315/55185_25212277_FLP_00_0001.png,https://www.rightmove.co.uk/properties/127499315#/map?channel=RES_BUY,806.0,65.0,170.0,235.0
525000.0,"Harrow, Middlesex, HA3",End of Terrace,×2,https://media.rightmove.co.uk/dir/31k/30482/128399978/30482_4746123_FLP_00_0000.png,https://www.rightmove.co.uk/properties/128399978#/map?channel=RES_BUY,663.0,41.5,194.0,235.5
675000.0,"Maricas Avenue, Harrow Weald",Semi-Detached,×3,https://media.rightmove.co.uk/dir/70k/69686/126541538/69686_102800003916_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126541538#/map?channel=RES_BUY,1296.0,206.5,29.0,235.5
650000.0,"Calder Gardens, Edgware, HA8",Semi-Detached,×3,https://media.rightmove.co.uk/dir/239k/238889/127449956/238889_31823138_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127449956#/map?channel=RES_BUY,1223.0,186.5,49.0,235.5
675000.0,"Sparkbridge Road, Harrow, HA1",Semi-Detached,×3,https://media.rightmove.co.uk/dir/109k/108947/126078866/108947_1212188_FLP_00_0000.png,https://www.rightmove.co.uk/properties/126078866#/map?channel=RES_BUY,1286.0,206.5,31.0,237.5
600000.0,"Harrow Weald, Middlesex",Semi-Detached,×3,https://media.rightmove.co.uk/dir/70k/69686/125761799/69686_102800003671_FLP_00_0000.png,https://www.rightmove.co.uk/properties/125761799#/map?channel=RES_BUY,984.0,128.0,110.0,238.0
550000.0,"Clitheroe Avenue, Harrow",Terraced,×3,https://media.rightmove.co.uk/dir/235k/234602/85932981/234602_100415008641_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/85932981#/map?channel=RES_BUY,794.0,65.0,174.5,239.5
539950.0,"Victoria Terrace, Harrow, HA1 3EW ",Cottage,×2,https://media.rightmove.co.uk/dir/7k/6116/127714007/6116_101374008202_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127714007#/map?channel=RES_BUY,725.0,53.0,187.5,240.5
539950.0,"Victoria Terrace, Harrow On The Hill",Cottage,×2,https://media.rightmove.co.uk/dir/78k/77086/127499006/77086_31826858_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127499006#/map?channel=RES_BUY,725.0,53.0,187.5,240.5
585000.0,"Rayners Lane, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/157k/156206/126613079/156206_11670601_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126613079#/map?channel=RES_BUY,912.0,105.0,136.0,241.0
449950.0,"Ellement Close, Pinner",Maisonette,×2,https://media.rightmove.co.uk/dir/157k/156206/125158523/156206_11583783_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/125158523#/map?channel=RES_BUY,0.0,10.0,231.5,241.5
595000.0,"Daventer Drive, Stanmore, HA7",Link Detached House,×3,https://media.rightmove.co.uk/dir/44k/43260/124054280/43260_SMO220014_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/124054280#/map?channel=RES_BUY,917.0,109.5,132.5,242.0
675000.0,"Chestnut Drive, Harrow Weald",Semi-Detached Bungalow,×3,https://media.rightmove.co.uk/dir/70k/69686/126306320/69686_102800003915_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126306320#/map?channel=RES_BUY,1267.0,206.5,36.0,242.5
649950.0,"Mollison Way, Edgware, Greater London",Semi-Detached,×3,https://media.rightmove.co.uk/dir/215k/214967/126116324/214967_ZMorelandKW0000773292_FLP_00_0000.png,https://www.rightmove.co.uk/properties/126116324#/map?channel=RES_BUY,1121.0,174.5,69.0,243.5
539950.0,"Victoria Terrace,  Harrow, HA1",End of Terrace,×2,https://media.rightmove.co.uk/dir/15k/14627/85131375/14627_2364_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/85131375#/map?channel=RES_BUY,698.0,53.0,191.0,244.0
700000.0,"Lange Road, Harrow",Terraced,×5,https://media.rightmove.co.uk/dir/157k/156206/127812917/156206_11707288_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127812917#/map?channel=RES_BUY,1559.0,239.0,5.0,244.0
450000.0,"Belmont Road, Harrow",Terraced,×2,https://media.rightmove.co.uk/dir/94k/93881/126802514/93881_31775745_FLP_00_0000.png,https://www.rightmove.co.uk/properties/126802514#/map?channel=RES_BUY,0.0,12.5,231.5,244.0
600000.0,"High Road, Harrow",Bungalow,×2,https://media.rightmove.co.uk/dir/12k/11525/120204470/11525_0169_HRT016910361_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/120204470#/map?channel=RES_BUY,966.0,128.0,116.0,244.0
625000.0,"Carlyon Avenue, Harrow, HA2",Semi-Detached,×3,https://media.rightmove.co.uk/dir/109k/108947/127425704/108947_1214044_FLP_00_0000.png,https://www.rightmove.co.uk/properties/127425704#/map?channel=RES_BUY,1052.0,152.5,92.0,244.5
600000.0,"High Road, Harrow, HA3",Bungalow,×2,https://media.rightmove.co.uk/dir/97k/96608/124277315/96608_HRR220148_FLP_00_0001.jpeg,https://www.rightmove.co.uk/properties/124277315#/map?channel=RES_BUY,965.0,128.0,118.0,246.0
529950.0,"Trafalgar Terrace,  Harrow on the Hill, HA1",Terraced,×2,https://media.rightmove.co.uk/dir/15k/14627/85767381/14627_2361_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/85767381#/map?channel=RES_BUY,648.0,49.0,197.0,246.0
600000.0,"High Road, Harrow, Middlesex HA3",Bungalow,×2,https://media.rightmove.co.uk/dir/203k/202229/124775258/202229_hilton_760773170_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/124775258#/map?channel=RES_BUY,965.0,128.0,118.0,246.0
530000.0,"Taunton Way, Stanmore, Middlesex, HA7",Semi-Detached,×3,https://media.rightmove.co.uk/dir/173k/172868/126821450/172868_STN220311_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126821450#/map?channel=RES_BUY,655.0,50.0,196.0,246.0
600000.0,"High Road, Harrow, HA3",Detached Bungalow,×2,https://media.rightmove.co.uk/dir/239k/238889/120619436/238889_31325172_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/120619436#/map?channel=RES_BUY,965.0,128.0,118.0,246.0
675000.0,"Grosvenor Avenue, North Harrow, Harrow, HA2",Semi-Detached,×3,https://media.rightmove.co.uk/dir/109k/108947/127464938/108947_1216164_FLP_00_0000.png,https://www.rightmove.co.uk/properties/127464938#/map?channel=RES_BUY,1246.0,206.5,40.5,247.0
700000.0,"Bolton Road, Harrow, HA1",Detached,×3,https://media.rightmove.co.uk/dir/56k/55185/112844756/55185_21313092_FLP_00_0000.png,https://www.rightmove.co.uk/properties/112844756#/map?channel=RES_BUY,1447.0,239.0,9.0,248.0
625000.0,Welbeck Road HA2 0RU,Semi-Detached,×4,https://media.rightmove.co.uk/dir/157k/156206/128450789/156206_11734903_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128450789#/map?channel=RES_BUY,1037.0,152.5,96.0,248.5
699950.0,"Chester Drive, Harrow",Detached,×3,https://media.rightmove.co.uk/dir/157k/156206/128600300/156206_11757973_FLP_00_0001.jpeg,https://www.rightmove.co.uk/properties/128600300#/map?channel=RES_BUY,1329.0,227.0,21.5,248.5
585000.0,"Capthorne Avenue, Harrow, Middlesex",End of Terrace,×3,https://media.rightmove.co.uk/dir/84k/83398/85908366/83398_31860516_FLP_00_0001.jpeg,https://www.rightmove.co.uk/properties/85908366#/map?channel=RES_BUY,893.0,105.0,144.5,249.5
700000.0,"Alexandra Avenue, Harrow, HA2",Semi-Detached,×5,https://media.rightmove.co.uk/dir/203k/202922/119523017/202922_1306513-1_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/119523017#/map?channel=RES_BUY,1415.0,239.0,12.0,251.0
700000.0,"Sussex Road, West Harrow, Harrow, HA1",Terraced,×4,https://media.rightmove.co.uk/dir/109k/108947/124388339/108947_1207271_FLP_00_0000.png,https://www.rightmove.co.uk/properties/124388339#/map?channel=RES_BUY,1410.0,239.0,13.0,252.0
650000.0,"Gloucester Road, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/157k/156206/128626694/156206_10557018_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128626694#/map?channel=RES_BUY,1152.0,186.5,66.0,252.5
700000.0,"Hooking Green, Harrow, Middlesex, HA2",Semi-Detached,×4,https://media.rightmove.co.uk/dir/11k/10776/127717499/10776_HAR220757_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127717499#/map?channel=RES_BUY,1398.0,239.0,15.0,254.0
695000.0,"Lifford Court, Off Roxeth Hill, Harrow on the Hill, HA2",End of Terrace,×3,https://media.rightmove.co.uk/dir/15k/14627/126081377/14627_2409_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126081377#/map?channel=RES_BUY,1276.0,221.0,33.0,254.0
500000.0,"College Road, Harrow Weald",Terraced,×3,https://media.rightmove.co.uk/dir/70k/69686/122304053/69686_102800003839_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/122304053#/map?channel=RES_BUY,0.0,24.0,231.5,255.5
635000.0,"Welbeck Road, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/157k/156206/128172752/156206_11735081_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128172752#/map?channel=RES_BUY,1050.0,162.5,93.5,256.0
600000.0,"Tintern Avenue, London, NW9",Semi-Detached,×3,https://media.rightmove.co.uk/dir/66k/65598/128190650/65598_KBS220470_FLP_00_0000.png,https://www.rightmove.co.uk/properties/128190650#/map?channel=RES_BUY,929.0,128.0,129.0,257.0
595000.0,"Dean Drive, Stanmore, HA7",End of Terrace,×3,https://media.rightmove.co.uk/dir/251k/250739/128202899/250739_1218529_FLP_00_0000.png,https://www.rightmove.co.uk/properties/128202899#/map?channel=RES_BUY,881.0,109.5,147.5,257.0
649950.0,"Grange Gardens,Pinner,HA5 5QB",Detached,×2,https://media.rightmove.co.uk/dir/239k/238265/127399061/238265_S134769_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127399061#/map?channel=RES_BUY,1088.0,174.5,82.5,257.0
649950.0,"Garage Gardens, Pinner Village",Link Detached House,×2,https://media.rightmove.co.uk/dir/29k/28997/127622741/28997_100242003319_FLP_00_0000.png,https://www.rightmove.co.uk/properties/127622741#/map?channel=RES_BUY,1088.0,174.5,82.5,257.0
625000.0,"Risingholme Road, Harrow, HA3",End of Terrace,×3,https://media.rightmove.co.uk/dir/203k/202922/122920988/202922_1354256-1_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/122920988#/map?channel=RES_BUY,1009.0,152.5,105.0,257.5
700000.0,"Northumberland Road, Harrow, Middlesex, HA2",Semi-Detached,×3,https://media.rightmove.co.uk/dir/15k/14825/127265876/14825_PIN220241_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127265876#/map?channel=RES_BUY,1352.0,239.0,19.0,258.0
649950.0,"Portland Crescent, Stanmore, HA7",Semi-Detached,×3,https://media.rightmove.co.uk/dir/235k/234920/127838492/234920_ANDER_002894_FLP_00_0001.jpeg,https://www.rightmove.co.uk/properties/127838492#/map?channel=RES_BUY,1076.0,174.5,84.0,258.5
625000.0,"Durley Avenue, Pinner, Middlesex, HA5",Terraced,×3,https://media.rightmove.co.uk/dir/15k/14825/127306154/14825_PIN190663_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127306154#/map?channel=RES_BUY,1007.0,152.5,106.0,258.5
700000.0,"The Highlands, Edgware, HA8",Semi-Detached,×6,https://media.rightmove.co.uk/dir/7k/6292/124305776/6292_KTN220021_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/124305776#/map?channel=RES_BUY,1333.0,239.0,20.0,259.0
575000.0,"Whitby Road, Harrow",Detached Bungalow,×2,https://media.rightmove.co.uk/dir/205k/204362/127418069/204362_269568_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127418069#/map?channel=RES_BUY,807.0,91.5,169.0,260.5
599999.0,"Derwent Crescent, Stanmore, HA7",House,×3,https://media.rightmove.co.uk/dir/239k/238889/128684510/238889_31919476_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128684510#/map?channel=RES_BUY,878.0,112.0,149.5,261.5
650000.0,"Hunton Cottages, Stanmore",Semi-Detached,×3,https://media.rightmove.co.uk/dir/239k/238889/122438870/238889_31427683_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/122438870#/map?channel=RES_BUY,1106.0,186.5,75.0,261.5
675000.0,"Chartley Avenue, Stanmore",Bungalow,×3,https://media.rightmove.co.uk/dir/54k/53955/96569503/53955_PUP1CHARTL22_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/96569503#/map?channel=RES_BUY,1207.0,206.5,56.0,262.5
650000.0,"Whitchurch Gardens, Edgware, Middx, HA8",Bungalow,×2,https://media.rightmove.co.uk/dir/224k/223670/127638905/223670_ACR220271_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127638905#/map?channel=RES_BUY,1103.0,186.5,76.0,262.5
635000.0,"Belmont Road, Harrow Weald",Semi-Detached,×3,https://media.rightmove.co.uk/dir/70k/69686/126315587/69686_102800003907_FLP_00_0000.png,https://www.rightmove.co.uk/properties/126315587#/map?channel=RES_BUY,1018.0,162.5,100.0,262.5
600000.0,"Adderley Road, Harrow Weald",End of Terrace,×3,https://media.rightmove.co.uk/dir/70k/69686/126175688/69686_102800003908_FLP_00_0000.png,https://www.rightmove.co.uk/properties/126175688#/map?channel=RES_BUY,914.0,128.0,135.0,263.0
520000.0,"Whitefriars Avenue, Harrow, HA3",Terraced,×3,https://media.rightmove.co.uk/dir/244k/243608/125822417/243608_HSS240784_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/125822417#/map?channel=RES_BUY,0.0,33.5,231.5,265.0
625000.0,"Canterbury Road, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/7k/6761/128488781/6761_11709203_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128488781#/map?channel=RES_BUY,971.0,152.5,112.5,265.0
575000.0,"Chatsworth Gardens, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/157k/156206/128626700/156206_11750908_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128626700#/map?channel=RES_BUY,794.0,91.5,174.5,266.0
689950.0,"Lady Aylesford Avenue, Stanmore, Middlesex, HA7",Town House,×3,https://media.rightmove.co.uk/dir/173k/172868/85301151/172868_STN220226_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/85301151#/map?channel=RES_BUY,1215.0,216.0,50.5,266.5
689950.0,"Lady Aylesford Avenue, Stanmore, HA7",House,×3,https://media.rightmove.co.uk/dir/239k/238889/125507735/238889_31683546_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/125507735#/map?channel=RES_BUY,1215.0,216.0,50.5,266.5
575000.0,"Tintern Avenue, London, NW9",Semi-Detached,×3,https://media.rightmove.co.uk/dir/66k/65598/128339900/65598_KBS220424_FLP_00_0000.png,https://www.rightmove.co.uk/properties/128339900#/map?channel=RES_BUY,784.0,91.5,177.0,268.5
675000.0,"Old Church Lane, Stanmore",Semi-Detached,×3,https://media.rightmove.co.uk/dir/205k/204362/127229450/204362_289867_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127229450#/map?channel=RES_BUY,1163.0,206.5,64.5,271.0
699950.0,"Chester Drive, North Harrow, HA2",Detached,×3,https://media.rightmove.co.uk/dir/36k/35085/128606207/35085_RSPIN_657223_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128606207#/map?channel=RES_BUY,1233.0,227.0,45.0,272.0
525000.0,"Adderley Road, Harrow, HA3",Terraced,×3,https://media.rightmove.co.uk/dir/235k/234920/128600477/234920_ANDER_003096_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128600477#/map?channel=RES_BUY,0.0,41.5,231.5,273.0
525000.0,"Dryden Road, Harrow",Terraced,×3,https://media.rightmove.co.uk/dir/2k/1680/126560831/1680_HRW309688_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126560831#/map?channel=RES_BUY,0.0,41.5,231.5,273.0
690000.0,"Marsworth Avenue, Pinner",Semi-Detached,×3,https://media.rightmove.co.uk/dir/205k/204362/128036396/204362_316694_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128036396#/map?channel=RES_BUY,1205.0,218.5,57.0,275.5
550000.0,"Kenton Lane, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/56k/55692/127759967/55692_11548329_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127759967#/map?channel=RES_BUY,420.0,65.0,213.0,278.0
600000.0,"Brightwen Grove, Stanmore, HA7",Semi-Detached,×3,https://media.rightmove.co.uk/dir/251k/250739/126031292/250739_1211080_FLP_02_0000.png,https://www.rightmove.co.uk/properties/126031292#/map?channel=RES_BUY,873.0,128.0,153.0,281.0
700000.0,"St. Michaels Crescent, Pinner, Middlesex, HA5",Semi-Detached,×3,https://media.rightmove.co.uk/dir/15k/14825/127711766/14825_PIN180213_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127711766#/map?channel=RES_BUY,1239.0,239.0,43.5,282.5
610000.0,"Weald Rise, Harrow,HA3",Semi-Detached Bungalow,×2,https://media.rightmove.co.uk/dir/239k/238889/123636584/238889_31520240_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/123636584#/map?channel=RES_BUY,910.0,144.0,139.5,283.5
650000.0,"Welbeck Road, Harrow, Middlesex, HA2",Semi-Detached,×3,https://media.rightmove.co.uk/dir/11k/10776/127945634/10776_HAR190760_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127945634#/map?channel=RES_BUY,1036.0,186.5,97.0,283.5
575000.0,"Church Drive, North Harrow, Middlesex, HA2",Bungalow,×2,https://media.rightmove.co.uk/dir/15k/14825/127893671/14825_PIN220253_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127893671#/map?channel=RES_BUY,684.0,91.5,193.0,284.5
699950.0,"Fairways, Stanmore",Semi-Detached,×5,https://media.rightmove.co.uk/dir/70k/69002/124616285/69002_69_FLP_00_0001.jpeg,https://www.rightmove.co.uk/properties/124616285#/map?channel=RES_BUY,1164.0,227.0,63.0,290.0
625000.0,"Stox Mead, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/10k/9862/123977042/9862_11540844_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/123977042#/map?channel=RES_BUY,911.0,152.5,137.5,290.0
650000.0,"Eaton Close, Stanmore, HA7",Terraced,×4,https://media.rightmove.co.uk/dir/203k/202922/126019256/202922_1394968-1_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126019256#/map?channel=RES_BUY,1010.0,186.5,104.0,290.5
675000.0,"Berridge Green, Edgware, HA8",Semi-Detached,×4,https://media.rightmove.co.uk/dir/251k/250739/127043495/250739_1214977_FLP_00_0000.png,https://www.rightmove.co.uk/properties/127043495#/map?channel=RES_BUY,1060.0,206.5,88.0,294.5
699950.0,"Boxtree Lane, Harrow, Middlesex, HA3",Semi-Detached,×4,https://media.rightmove.co.uk/dir/173k/172868/128197247/172868_STN220437_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128197247#/map?channel=RES_BUY,1128.0,227.0,68.0,295.0
600000.0,"Northwick Avenue, Kenton, Harrow, HA3",Semi-Detached,×3,https://media.rightmove.co.uk/dir/109k/108947/127038875/108947_1212099_FLP_00_0000.png,https://www.rightmove.co.uk/properties/127038875#/map?channel=RES_BUY,813.0,128.0,168.0,296.0
550000.0,"Acacia Close, Stanmore",Town House,×4,https://media.rightmove.co.uk/dir/12k/11525/128582327/11525_0169_HRT016910677_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128582327#/map?channel=RES_BUY,0.0,65.0,231.5,296.5
550000.0,"Carlyon Avenue, Harrow",Semi-Detached,×3,https://media.rightmove.co.uk/dir/2k/1680/126434408/1680_HRW309718_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126434408#/map?channel=RES_BUY,0.0,65.0,231.5,296.5
550000.0,"Courtenay Gardens, Harrow",Semi-Detached,×4,https://media.rightmove.co.uk/dir/2k/1680/102055061/1680_HRW308379_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/102055061#/map?channel=RES_BUY,0.0,65.0,231.5,296.5
675000.0,"Waxwell Lane, Pinner, HA5",Semi-Detached,×2,https://media.rightmove.co.uk/dir/36k/35085/128152088/35085_RSPIN_609462_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128152088#/map?channel=RES_BUY,1055.0,206.5,90.0,296.5
649950.0,"Portland Crescent, Stanmore, Middlesex, HA7",Semi-Detached,×3,https://media.rightmove.co.uk/dir/7k/6292/128026550/6292_KTN220030_FLP_00_0000.png,https://www.rightmove.co.uk/properties/128026550#/map?channel=RES_BUY,943.0,174.5,125.5,300.0
575000.0,"Lynton Road, Harrow, HA2",Terraced,×3,https://media.rightmove.co.uk/dir/244k/243608/126348050/243608_HSS244254_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126348050#/map?channel=RES_BUY,446.0,91.5,211.0,302.5
585000.0,"Ashdale Grove, Stanmore, HA7",Bungalow,×2,https://media.rightmove.co.uk/dir/46k/45479/126336533/45479_EDG220094_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126336533#/map?channel=RES_BUY,642.0,105.0,199.0,304.0
699950.0,"Verwood Road, North Harrow, Harrow, HA2",Semi-Detached,×4,https://media.rightmove.co.uk/dir/182k/181958/126073358/181958_sonia_1750734691_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/126073358#/map?channel=RES_BUY,1097.0,227.0,77.5,304.5
600000.0,"Orchard Grove, Kenton, Harrow, Middlesex, HA3",Terraced,×3,https://media.rightmove.co.uk/dir/5k/4571/128646077/4571_KGB220126_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128646077#/map?channel=RES_BUY,775.0,128.0,179.0,307.0
585000.0,"Bellamy Drive, Stanmore",Semi-Detached,×3,https://media.rightmove.co.uk/dir/12k/11525/128152505/11525_0169_HRT016910765_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/128152505#/map?channel=RES_BUY,513.0,105.0,207.0,312.0
570000.0,"Eastcote Avenue, Harrow, HA2",Terraced,×3,https://media.rightmove.co.uk/dir/244k/243608/127177898/243608_HSS251379_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127177898#/map?channel=RES_BUY,0.0,82.0,231.5,313.5
699950.0,"Lyndon Avenue, Pinner",Semi-Detached,×3,https://media.rightmove.co.uk/dir/246k/245510/85661325/245510_1377_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/85661325#/map?channel=RES_BUY,1064.0,227.0,87.0,314.0
600000.0,"Rugby Road, London, NW9",Terraced,×3,https://media.rightmove.co.uk/dir/66k/65598/128198036/65598_KBS220453_FLP_00_0000.png,https://www.rightmove.co.uk/properties/128198036#/map?channel=RES_BUY,724.0,128.0,189.5,317.5
625000.0,"Tintern Way, Harrow, Middlesex HA2",Semi-Detached,×3,https://media.rightmove.co.uk/dir/203k/202229/127700012/202229_hilton_1184018645_FLP_00_0000.jpeg,https://www.rightmove.co.uk/properties/127700012#/map?channel=RES_BUY,819.0,152.5,167.0,319.5
